id,title,original_title,overview,release_date,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,genre_ids
1208274,Little Dreamerz,리틀 드리머즈,"Gun-woo, drowning in a failing business, meets Yo-sup, a mysterious boy who lives in dreams, and glimpses a future that lets him win big on a sports bet. While searching for Yo-sup again, he crosses paths with Min-a, a guarded high school girl. Struggling to understand one another, the three are drawn into a strange journey shaped by dreams and fate.",2026-08-19,0.0,0,0.8666,/m0mcsjAzpTAB4ACbVB6FX9imdyB.jpg,/NmPaVgtupJvnLpYR27sXVO9MbX.jpg,ko,"18,14"
1158941,Green Concrete,콘크리트 녹색섬,"Should the trees in the city always disappear whenever reconstruction takes place? The project, which began with memories and records, leads to meeting various people from different fields to explore practical ways to preserve trees. The film follows the whereabouts of the trees that once lived on a green island in a ruin of concrete until they eventually vanished.",2026-08-19,0.0,0,0.4947,/pnZy0mRf0c0PAqBTFdquK4zWeNY.jpg,/sC9x3dMq0ZSUXrcty3iWISU4ddG.jpg,ko,99
1746465,Plötzlich Schwiegervater,Plötzlich Schwiegervater,"Paul Hagedorn’s beloved daughter, Annette, wants to get married. But from the very first moment, Hagedorn and his future son-in-law, Joe, can’t stand each other. Their first meeting ends in a physical altercation that leads to legal consequences. What begins as a personal conflict quickly escalates into a bitter power struggle between the two men, leaving Annette caught in the middle…",2026-08-19,0.0,0,6.7865,,,de,"10770,35"
1474533,Fools of Nature,Fools of Nature,"On the first night of an impromptu journey out of New York City, Malcolm and Jamie trek through New Jersey, eventually stopping to stay the night at a motel. As the night moves along, the two friends are forced to confront their relationship head-on, changing the course of their relationship forever.",2026-08-19,0.0,0,0.4558,/yRiVpHCOcFpKvFOIFrG5UJvMVvj.jpg,/sE8cANJZWbjXKSv9dZqGg5dwz6q.jpg,en,"18,10749"
1733501,Protest on the Dancefloor,Protest on the Dancefloor,"Protest on the Dancefloor explores how Blackfellas in Melbourne use music and dancefloors to create spaces of sovereignty, connection and liberation amidst an ever-changing political climate.",2026-08-19,0.0,0,0.3697,,,en,
1745085,Жизнь после смерти,Жизнь после смерти,"This funny and tragic film explores the struggle to cope with the death of someone close to you. The main character, Tolya, who has just entered university, is confronted with the death of his mother from cancer and unexpectedly shoulders the responsibility of organizing the funeral: obtaining a death certificate, choosing a coffin and cemetery plot, calling relatives, and meeting his long-lost father. Irony becomes Tolya's only way to cope, so the characters and the world around them transform into grotesque versions of themselves: a nurse-bartender, a sinister cross seller, and an army of ninjas. But behind every humorous detail lies genuine pain.",2026-08-19,0.0,0,2.7777,/y6rTg2qSYsvopKKo4vL2hxDK92U.jpg,,ru,18
1733505,Queens To The Front,Queens To The Front,"Queens To The Front is a dialogue between filmmaker Tammy Lee Rock and public figure Senator Lidia Thorpe, revealing insights into the personal impact of Treaty and sovereignty.",2026-08-19,0.0,0,0.5876,,,en,
1745280,Цепенеющий лох,Цепенеющий лох,"At a provincial film festival, a young director who unexpectedly wins the top prize spends one absurd night with his friends. While everyone around him is discussing the award, drinking, falling in love, arguing about the coolness of the Husky, waking up the plane, the main character gradually understands that the real value of this night is not the victory or the movie, but random intimacy with a person.",2026-08-19,0.0,0,3.678,/lcxsgdAZhn8BXpIJt7zQ90zJQsd.jpg,,ru,18
1745256,Сухой завтрак,Сухой завтрак,"The story of a lonely diner cleaner, hiding from the world behind the ridiculous guise of an old man, who one day finds a video game cartridge in a cereal box that opens the door to a world of forgotten youth, where the boundaries between past memories, fantasy and reality begin to gradually blur.",2026-08-19,0.0,0,2.3511,/rABFCS8UKVa180vZagWY8QI3RWB.jpg,,ru,18
1745251,"Спи, моя радость","Спи, моя радость","Yura has an unusual diagnosis: his heartbeat is limited. He avoids even the slightest stress to survive. Until a girl appears who needs constant surges of emotion, adrenaline, and electric shocks to survive.",2026-08-19,0.0,0,1.0694,/lm6zEY3QSsPMlf3AzjW5lWTnrDy.jpg,,ru,18
1745213,The Extraordinary Journey of Lewis Carroll,Необычайное путешествие Льюиса Кэррола,"1867. Against the backdrop of key events that changed the course of world history, English writer Lewis Carroll and his friend, the Reverend Henry Liddon, set off to Russia on a crucial mission: to deliver a letter to Archbishop Philaret requesting the unification of the Anglican and Orthodox churches.",2026-08-19,0.0,0,0.5932,/1epaXd1vqpLHN2ACkvIqPuvZC8r.jpg,,ru,16
1750514,Home,בית,Two siblings embark on a journey through the woods to escape their parents.,2026-08-18,0.0,0,0.0168,/qdwIUY7bYbjDYyT5jHULJmKCNPk.jpg,/5hZD9Ptusu3RqP9h2jBNG88El55.jpg,en,"12,18"
1749548,Mamama,Mamama,"An elderly woman walks through the suburbs of post-war Sarajevo. The city becomes the image of her presence and disappearance, a space between those who leave and those who stay.",2026-08-18,0.0,0,0.105,,,bs,
1749593,Unwellness,Unwellness,"The rigid Ildikó is in the thick of menopause while attending an accountancy training at a spa hotel, when a hearing-impaired woman unexpectedly triggers her to rediscover her long-suppressed desire for physical intimacy.",2026-08-18,0.0,0,0.2234,/6qAnU2mhOxJqtSjFVRz9km87S8B.jpg,,hu,18
1739942,FRAGMENTATION,FRAGMENTATION,,2026-08-18,0.0,0,0.2962,/4T8KQTqUoWxNLKLZT1F1xJx35mI.jpg,,fr,"14,878,18,53,28,12"
1750810,vacation intruder,vacation intruder,a pov of an intruder in a vacation home,2026-08-18,0.0,0,0.1039,/bujKgljTTT4OPWKYDQuv0gnpWol.jpg,/ptWRvsiaIArDLwE11Cmkw8p0Hmq.jpg,xx,"27,80"
1746496,B for Boys,B for Boys,"In a basement-turned boy cave, a band rehearsal spirals into chaos as creative tensions and personal drama push four teenage musicians to the brink.",2026-08-18,0.0,0,1.3357,/4HIq7Jfz8F9KndVixwk9H14UUAo.jpg,,en,
1738049,Tara,Tara,"During a tedious train journey, Tara becomes separated from her parents and begins exploring the train cars, encountering strange creatures along the way. Without realizing it, she enters an endless labyrinth of wagons where fear and anxiety begin to haunt her. As she moves forward, Tara must confront her fears and learn how to control them a journey that Will lead her to grow and mature as a person.",2026-08-18,0.0,0,0.943,/jxARW9djUfnX070EOCq6MQYxEZg.jpg,/3uWfmWcglEHZk4t2ix9AN8VKg7Y.jpg,es,"16,14,12"
1739010,A Quiet Canopy,A Quiet Canopy,"Daniel and lifelong friend Noah find themselves lost in the woods. But when Noah begins acting in increasingly disturbing and irrational ways, Daniel can no longer trust his own senses. As reality blurs with delusion, he must decipher what is true, before the forest and his mind consume him completely.",2026-08-18,0.0,0,0.3306,/uJW7GuR2ItzKL2EiC47KMmdHnkb.jpg,,en,"27,53"
1738939,It's Never Been More Over,It's Never Been More Over,"Ava is a ""content creator"" Jake is her boyfriend and he just invited over her top subscriber...",2026-08-18,0.0,0,0.7843,/oYBQAzh81Um8QwphOIw7GRkdfO3.jpg,/oMYTb8To7CcGF0M4kZOFcopNKuA.jpg,en,
1738070,Kelsey Cook: Happy Hour,Kelsey Cook: Happy Hour,"In this candid and clever stand-up special, Kelsey Cook explores ""hangxiety,"" relives a plane bathroom nightmare and breaks down dating a literal Chad.",2026-08-18,0.0,0,2.4419,/rbvVm5OPzWGypYJzFMylMJ0wMWG.jpg,/hJg5pJ0uayECfRq3A59AL6T1BV0.jpg,en,35
1059338,No Fairy Dust,Pukotina u ledu,"It follows Marija an ice skater who lives with her father. When her father's girlfriend moves in, Marija realizes that she cannot trust her. The love of a young businessman will give her the strength to accept herself and her sexuality.",2026-08-18,0.0,0,0.4954,/26IcfckoCJl1kRM88z8FhTZKjWh.jpg,/2HMQnWUYIJ22Alld0xF1ge0jtXG.jpg,sr,18
1726015,Cartografía,Cartografía,"An intuitive self-portrait and esoteric geographic exploration of the filmmaker's astrocartography line of Venus and Midheaven in Los Angeles, a prominent point in her birth chart for creativity and harmony.  With each version of herself comes a distinct relationship with the city and cinema, and each version shares an unavoidable fate: the passing of her grandmother. ",2026-08-18,0.0,0,3.3513,/755FaibGNaDNbK34EOP96SvDr5Y.jpg,,en,
1314826,Yellow Eyes,Yellow Eyes,"A young couple inherits a house containing a mysterious relic that hosts the spirit of a powerful demon, and the wife of the man it possesses must find an exorcist to save him.",2026-08-18,5.0,1,0.872,/kSewcfGO8FzVYnMGsIP6sHWviHT.jpg,/2GmxXQK5CRVb5PhWrkuzPXB7hSA.jpg,en,27
1251701,The Saddest Story in the World,A História Mais Triste do Mundo,Based on the book by Mário Corso. The story of a boy sold to the circus by his own parents.,2026-08-18,0.0,0,0.8755,/5Ih9P7KCVkrUoaMqNNvVRBFUVxw.jpg,/wkVYcpigEinpOrRELD8ojca4xdG.jpg,pt,18
1458699,Leite em Pó,Leite em Pó,"A musician of limited talent and obsessed with rock music sees his life collapse after a devastating family loss. Alone and penniless, he takes on a new job that forces him to wander the city, where he crosses paths with a wide variety of people who challenge his worldview. Between unsettling memories and these new urban bonds, he begins an erratic and transformative journey to confront his own ghosts and try to reconnect with reality.",2026-08-18,0.0,0,0.7079,/8PEbkdvbHz6mvdTsQNAHoQr1jWr.jpg,/1Wj1Z7gqX4iieMSDSfemWiXxlJH.jpg,pt,18
1742342,Dogs Have No Dreams,Кучешка борба,"In a remote village, teenagers Ilire and Besnik hide a love forbidden by an old family debt. When Besnik enters his dog in illegal dog fights to win the money the pair is in need of, an unexpected turn forces Ilire to face the loss of the dreams they share.",2026-08-18,0.0,0,1.4186,/z4HXM5lJLRgkenv8P7gjMI6ImD8.jpg,,mk,18
1751632,速战速决,速战速决,,2026-08-18,0.0,0,0.3429,/xijSYyOSm7puXpUpvY2uzp11tWc.jpg,,zh,"28,80"
1751600,Fúrias,Fúrias,,2026-08-18,0.0,0,0.1857,/2O4XsXFXpLhLYlaWdpK9FAkax4G.jpg,/fnyXcELC26Dgj5l63EKanM48rNw.jpg,pt,878
1747800,Russland im Krieg - Ein Land zwischen Propaganda und Widerstand,Russland im Krieg - Ein Land zwischen Propaganda und Widerstand,,2026-08-18,0.0,0,0.6662,,,de,
1751533,The Coin Dilemma the Movie,The Coin Dilemma,"Two months after Robert Campbell is fired as a detective, he attempts to find work in a case that’ll bring him back into the public’s good graces. Instead, he finds himself at the centre of a failing marriage, and the behest of something he couldn’t come to terms with.",2026-08-18,0.0,0,0.2171,/kJw5ZW5ti3MC7jK4Jv9hn1egl3x.jpg,/yO6boVdd7KcWCAx8FL8dYFI3wKU.jpg,sq,"80,9648,53,28"
1751062,Le souffle fantôme,Le souffle fantôme,,2026-08-18,0.0,0,0.0361,,,fr,"18,878"
1751738,Doublon,Doublon,,2026-08-18,0.0,0,0.0214,/2n8VT5G98ykmxuxZzNpDd4A2agQ.jpg,/fswYlOJ1rJamRrxyQ2LoxpyTVMc.jpg,fr,"35,9648,14"
1750908,I am 18 or older,I am 18 or older,"A conscription notice forces 20-year-old Marvin to reevaluate his life: between porn addiction, poverty, and failed intimacy, he struggles to find stability—and considers military service as a radical new beginning.",2026-08-18,0.0,0,0.0361,/kyK1kkSg1GlrjNSm0wnitVHkE2m.jpg,,de,
1747699,Stranger Danger: The Final Chapter,Stranger Danger: The Final Chapter,"One year after tragedy tore their world apart Sebastian, Killswitch and Tvler remain the last line of defence in a town under siege. As the infection tied to the Shroom-Room surges bevond control, a far greater force begins to awaken - one with the power to invade minds, shatter reality, and erase everything they have left. Forced to confront the true oriain of the nightmare that has haunted them, the trio must face an enemy connected to their deepest losses. In a final stand for Maple Ridge, bonds will be tested, secrets will surface, and the cost of survival may be higher than any of them are prepared to pay The end is here.",2026-08-18,0.0,0,0.3122,/bhaf6s9BVchyyzHLBZqJ80ZWRFj.jpg,,en,
1751421,The Eye of Hodge,The Eye of Hodge,A guide for harnessing the eye of Hodge.,2026-08-17,0.0,0,0.0071,/dHIXoWa9engd7J50e9pamJicmzQ.jpg,,en,
1751202,Heat 2,Heat 2,The sequel to Heat - An American Original (2025).,2026-08-17,0.0,0,0.0143,,,en,
1751245,glitter doesn’t come off easily,la purpurina no se quita fácil,a lonely walk home after a party that didn’t turn out as expected,2026-08-17,0.0,0,0.0143,/6HYAIdDeoGXHq8HeAy3vXvAM4VD.jpg,/3jFLaDum0B56zbmCs2tDomLASUs.jpg,es,
1751292,让爱回家,让爱回家,,2026-08-17,0.0,0,0.0214,,,zh,
1751305,Miłość i Nienawiść,Miłość i Nienawiść,,2026-08-17,0.0,0,0.0143,/fe4CQy2civgekKLehY6mqM7kkOC.jpg,,pl,18
1751353,隐秘的局中局,隐秘的局中局,,2026-08-17,0.0,0,0.05,/oXF45TqJNEMHgAXTYyQAdHGJ6e9.jpg,,zh,18
1751405,LINES UNFOLLOWED,LINES UNFOLLOWED,"Charlie, an ordinary office worker, can hear his own narrator. At first, the voice is an irritating commentary until Charlie starts to ignore the narrator’s instructions, deliberately going against them. Trapped between what is written and what he wants to do, Charlie begins to question reality and the voice that controls him.",2026-08-17,10.0,1,0.1143,/wkUvZlpU4BWhpVm1YSnxLoBq28t.jpg,/hwKK3h59OxfaARfQ4Qu6TJrloto.jpg,en,"18,9648,28,878"
1751491,glitter doesn’t come off easily,la purpurina no se quita fácil,a lonely walk home after a party that didn’t turn out as expected,2026-08-17,0.0,0,0.0,/6HYAIdDeoGXHq8HeAy3vXvAM4VD.jpg,/pglzpWsE0jdG9x4BtBJ9doxxSdK.jpg,es,
1751341,Mysterious,Misteriosa,A man has a premonition about a mysterious head.  He must seek out the meaning behind that head.,2026-08-17,0.0,0,0.0214,/djFchNQ4lMcxVy5xCWSCQFT7CNf.jpg,/g1EmI2qsH7nEujx7vXSlsFMOI1x.jpg,es,"27,16"
1751473,The Stone Wedding,Kameni Svatovi,"A tale about a girl, her unwashed laundry and the wedding that suffers over it.",2026-08-17,0.0,0,0.0214,/uIYyAk0uTDQTKJczsJYMRxfz4jN.jpg,/ghS7P7jERLgRMCCm8jjTE5lVYXP.jpg,hr,"16,14"
1653958,Unravel,Unravel,An embroidered bilby unravels a piece of yellow thread.,2026-08-17,0.0,0,0.5192,/veuXbMQzeNxqsG5qqlGM8PILliL.jpg,,en,"16,12"
1731471,Neighbour,Komšija,"As student protests sweep through a deeply divided Belgrade, a police officer recognizes the young man he is beating during a violent clash. The encounter haunts him, growing into an obsession that forces him to confront the fragile line between professional duty and personal conviction.",2026-08-17,0.0,0,1.4446,/epwucxlNJhV8hRgsmxBSwy2CYsi.jpg,/zPIkHZWixnC5echDX89SnYHSHD4.jpg,sr,"18,53"
1748883,Cradle of Coaches,Cradle of Coaches,"This documentary delves into the history of remarkable leaders, their groundbreaking achievements, and the profound connections that have shaped football’s greatest coaching legacy.",2026-08-17,0.0,0,0.2175,/uSYZTGXMt9pSgIPjXCJjJhy2OD1.jpg,,en,99
